ID,variable,value,rfvalue,stdfvalue,mean_value
48,loan_amount,0.3023782968521118,10644065.93,0.09658953782324198,0.4808175750321856
49,loan_amount,-1.1285433769226074,61540563.04,0.6140823072531892,0.4808175750321856
50,loan_amount,-0.6464620232582092,13493911.44,0.1255654895912005,0.4808175750321856
51,loan_amount,0.052016813308000565,17107939.88,0.16231131086397202,0.4808175750321856
52,loan_amount,-0.30903521180152893,1144282.7,0,0.4808175750321856
53,loan_amount,-0.4180319905281067,48296670.29,0.47942434204158885,0.4808175750321856
54,loan_amount,-0.016921039670705795,22225749.57,0.21434690585137567,0.4808175750321856
55,loan_amount,0.0689450353384018,31033007.61,0.3038951579511904,0.4808175750321856
56,loan_amount,0.9139935970306396,94662900.65,0.9508553897454395,0.4808175750321856
57,loan_amount,0.5814594030380249,44732048.87,0.4431808692026166,0.4808175750321856
58,loan_amount,-1.070248007774353,56116569.17,0.558933568763564,0.4808175750321856
59,loan_amount,-0.5856654644012451,51541305.3,0.5124143364902316,0.4808175750321856
60,loan_amount,-0.22919191420078278,50479901.62,0.5016224596217856,0.4808175750321856
61,loan_amount,-0.055720798671245575,22508800.4,0.2172248398197895,0.4808175750321856
62,loan_amount,-1.0824507474899292,53417760.46,0.5314932914792327,0.4808175750321856
63,loan_amount,-0.8096563816070557,53047598.27,0.5277296482480031,0.4808175750321856
64,loan_amount,-0.07729653269052505,2123504.79,0.009956291297334061,0.4808175750321856
65,loan_amount,-0.5034081339836121,78094896.54,0.7823993501818427,0.4808175750321856
66,loan_amount,0.37018391489982605,96754525.58,0.9721220945108987,0.4808175750321856
67,loan_amount,-0.0020059552043676376,71451771.53,0.7148550327081986,0.4808175750321856
68,loan_amount,0.20515622198581696,68666416.36,0.6865347898110481,0.4808175750321856
69,loan_amount,-0.34939175844192505,76708708.96,0.7683052161951118,0.4808175750321856
70,loan_amount,-0.9162771105766296,15021256.07,0.14109484519192936,0.4808175750321856
71,loan_amount,-1.3893905878067017,61150746.26,0.6101188249605576,0.4808175750321856
72,loan_amount,-0.024441979825496674,8090007.43,0.07062101579323743,0.4808175750321856
73,loan_amount,-0.8944292068481445,64774569.46,0.6469642349627331,0.4808175750321856
74,loan_amount,0.6413216590881348,8140988.89,0.07113937242725023,0.4808175750321856
75,loan_amount,-0.7176393866539001,68754438.95,0.6874297640520661,0.4808175750321856
76,loan_amount,-0.7055431604385376,72576348.15,0.7262892237147469,0.4808175750321856
77,loan_amount,-0.5592232346534729,87365819.03,0.876661934582329,0.4808175750321856
78,loan_amount,0.3982544243335724,98236969.19,0.9871949166661174,0.4808175750321856
79,loan_amount,0.12651348114013672,37736650.56,0.3720547947129793,0.4808175750321856
80,loan_amount,-0.6170251369476318,82646217.43,0.8286751409664254,0.4808175750321856
81,loan_amount,-0.11140267550945282,47170204.17,0.4679709394459656,0.4808175750321856
82,loan_amount,-0.1783275157213211,41864470.85,0.414024621221168,0.4808175750321856
83,loan_amount,-0.4080914258956909,82365992.76,0.8258259421261303,0.4808175750321856
84,loan_amount,-0.041551269590854645,2674468.1,0.01555823927677902,0.4808175750321856
85,loan_amount,0.21505187451839447,40663232.59,0.40181096902091723,0.4808175750321856
86,loan_amount,0.13371862471103668,84665828.14,0.8492096374216428,0.4808175750321856
87,loan_amount,-0.8994101881980896,61955195.73,0.6182981065955399,0.4808175750321856
88,loan_amount,-0.6270573735237122,52774691.73,0.5249548568733645,0.4808175750321856
89,loan_amount,0.1548168659210205,35976386.82,0.35415722200240585,0.4808175750321856
90,loan_amount,-0.3932954967021942,84627229.78,0.8488171865979901,0.4808175750321856
91,loan_amount,-1.0114549398422241,9423805.24,0.084182474081118,0.4808175750321856
92,loan_amount,-0.42372485995292664,82236166.89,0.8245059308714313,0.4808175750321856
93,loan_amount,0.034650593996047974,14185288.02,0.13259509676298578,0.4808175750321856
94,loan_amount,-0.08038187772035599,44187141.58,0.43764049612006,0.4808175750321856
95,loan_amount,-0.19396600127220154,3396450.7,0.02289903474147959,0.4808175750321856
96,loan_amount,-0.10059429705142975,87562751.03,0.8786642508880882,0.4808175750321856
97,loan_amount,-0.47580453753471375,68811641.63,0.68801137526252,0.4808175750321856
98,loan_amount,-0.24982231855392456,5702332.58,0.04634420813878755,0.4808175750321856
99,loan_amount,1.8573533296585083,32537400.37,0.3191911492254072,0.4808175750321856
100,loan_amount,-0.2210659384727478,6717699.01,0.056667998884372295,0.4808175750321856
101,loan_amount,-0.3369005620479584,74647192.95,0.7473446454325816,0.4808175750321856
102,loan_amount,-0.6320623159408569,12280185.89,0.1132248722233703,0.4808175750321856
103,loan_amount,0.1480291485786438,17595669.82,0.1672703302801611,0.4808175750321856
104,loan_amount,-0.27436164021492004,14168961.07,0.13242909165356573,0.4808175750321856
105,loan_amount,-0.09593398869037628,54054295.21,0.5379652915051674,0.4808175750321856
106,loan_amount,-0.7505009770393372,16780130.69,0.15897829395298393,0.4808175750321856
107,loan_amount,-0.36531901359558105,78611352.89,0.787650446858959,0.4808175750321856
108,loan_amount,-0.14244188368320465,40361459.85,0.39874267906328903,0.4808175750321856
109,loan_amount,0.06013108044862747,95102174.83,0.9553217327131288,0.4808175750321856
110,loan_amount,-0.4737393260002136,87630192.92,0.8793499697963317,0.4808175750321856
111,loan_amount,0.29823651909828186,42128421.58,0.4167083539339625,0.4808175750321856
112,loan_amount,0.10174702852964401,3081291.87,0.019694641020738486,0.4808175750321856
113,loan_amount,-0.43998807668685913,43726586.58,0.43295777931324886,0.4808175750321856
114,loan_amount,0.5849004983901978,45610222.6,0.45210974606807464,0.4808175750321856
115,loan_amount,0.6759717464447021,36217288.25,0.35660659976411907,0.4808175750321856
116,loan_amount,-1.1519500017166138,61746035.06,0.6161714546544409,0.4808175750321856
117,loan_amount,-0.051020823419094086,33955016.85,0.33360483818005626,0.4808175750321856
118,loan_amount,-0.923109233379364,48971120.61,0.486281850588501,0.4808175750321856
119,loan_amount,-0.6036636829376221,15642248.2,0.14740881482432597,0.4808175750321856
120,loan_amount,-0.671667754650116,55028791.82,0.5478735362399492,0.4808175750321856
121,loan_amount,0.38648369908332825,99496375.94,1,0.4808175750321856
122,loan_amount,-0.21604275703430176,33845009.83,0.33248633610881345,0.4808175750321856
123,loan_amount,-0.4960848093032837,73014289.02,0.7307420101839817,0.4808175750321856
124,loan_amount,-0.37068504095077515,73063981.71,0.7312472631822959,0.4808175750321856
125,loan_amount,0.028434475883841515,85159832.78,0.8542324551749418,0.4808175750321856
126,loan_amount,-0.1671144962310791,21545107.32,0.2074264405356138,0.4808175750321856
127,loan_amount,-0.9069351553916931,51637655.19,0.5133939789851288,0.4808175750321856
128,loan_amount,-0.5834534168243408,47762169.45,0.4739897770781803,0.4808175750321856
129,loan_amount,0.7949487566947937,32126682.97,0.31501515879683784,0.4808175750321856
130,loan_amount,-0.5691371560096741,49892105.1,0.4956460080727002,0.4808175750321856
131,loan_amount,-0.8706367015838623,22652912.04,0.2186901023805805,0.4808175750321856
132,loan_amount,-0.6836449503898621,59169085.55,0.5899701870951252,0.4808175750321856
133,loan_amount,-0.7617176175117493,50838801.92,0.5052715970033786,0.4808175750321856
134,loan_amount,0.03731771558523178,97676573.98,0.9814970693551047,0.4808175750321856
135,loan_amount,-0.742072343826294,63375145.58,0.6327355202104695,0.4808175750321856
136,loan_amount,-0.8694261312484741,29260113.68,0.28586916712988913,0.4808175750321856
137,loan_amount,-0.7168759703636169,51281016.7,0.5097678386738117,0.4808175750321856
138,loan_amount,-0.9522823691368103,23544725.27,0.22775765956844624,0.4808175750321856
139,loan_amount,-0.1327090710401535,37172637.23,0.3663201599795457,0.4808175750321856
140,loan_amount,0.07579963654279709,37855816.78,0.3732664234244213,0.4808175750321856
141,loan_amount,-0.5673343539237976,45652006.25,0.4525345834927143,0.4808175750321856
142,loan_amount,-0.06107286363840103,11026907.77,0.10048210205231013,0.4808175750321856
143,loan_amount,-0.7583100199699402,19255417.56,0.18414590135672032,0.4808175750321856
144,loan_amount,-0.5454118847846985,63758817.51,0.6366365244225889,0.4808175750321856
145,loan_amount,-0.34653928875923157,31465989.56,0.3082975243445871,0.4808175750321856
146,loan_amount,-0.08092079311609268,28527991.58,0.2784252777739863,0.4808175750321856
147,loan_amount,-0.3982875943183899,33471540.12,0.32868906349674354,0.4808175750321856
148,loan_amount,-0.9733492732048035,63703012.82,0.636069127347838,0.4808175750321856
149,loan_amount,-0.28054079413414,70986289.96,0.7101222247458492,0.4808175750321856
150,loan_amount,0.3411566913127899,2650705.97,0.015316636589767414,0.4808175750321856
151,loan_amount,-0.23272916674613953,29045142.95,0.2836834411029359,0.4808175750321856
152,loan_amount,0.38307657837867737,32870024.25,0.32257311974624125,0.4808175750321856
153,loan_amount,-0.9670719504356384,70379208.16,0.703949689113907,0.4808175750321856
154,loan_amount,0.2806384563446045,1224417.3,8.147726943081389e-4,0.4808175750321856
155,loan_amount,0.3211914300918579,98877563.45,0.9937081919701499,0.4808175750321856
156,loan_amount,-0.6992565989494324,16872665.34,0.15991914479765476,0.4808175750321856
157,loan_amount,-0.8739385604858398,15230044.56,0.14321771297360952,0.4808175750321856
158,loan_amount,-0.12786461412906647,46348850.82,0.4596197867359188,0.4808175750321856
159,loan_amount,-0.49860307574272156,88030317.8,0.8834182602293946,0.4808175750321856
160,loan_amount,-0.48833492398262024,86511253.18,0.8679730920590217,0.4808175750321856
161,loan_amount,-0.47404855489730835,89357194.29,0.8969093456378378,0.4808175750321856
162,loan_amount,-0.041551269590854645,2669762.46,0.015510394438453947,0.4808175750321856
163,loan_amount,-0.21147549152374268,10083162.46,0.09088652275236518,0.4808175750321856
164,loan_amount,0.06663262099027634,36561613.28,0.36010754233338166,0.4808175750321856
165,loan_amount,-0.7990198135375977,50711664.79,0.5039789236518338,0.4808175750321856
166,loan_amount,-0.4499870538711548,78747356.21,0.789033267656358,0.4808175750321856
167,loan_amount,-0.7317602634429932,24250485.19,0.23493351009435012,0.4808175750321856
168,loan_amount,-1.2741914987564087,61587702.1,0.6145615960862696,0.4808175750321856
169,loan_amount,-0.6427328586578369,7761038.66,0.06727620879256438,0.4808175750321856
170,loan_amount,1.0467969179153442,32320165.59,0.3169824033528623,0.4808175750321856
171,loan_amount,0.23032477498054504,25248782.79,0.24508375262720541,0.4808175750321856
172,loan_amount,0.029280709102749825,93292465.12,0.9369214155426145,0.4808175750321856
173,loan_amount,-0.20090559124946594,1568388.62,0.004312118898833111,0.4808175750321856
174,loan_amount,-0.3950381278991699,92528735.76,0.9291561577342592,0.4808175750321856
175,loan_amount,-1.283658742904663,67198881.45,0.6716135526349475,0.4808175750321856
176,loan_amount,-0.8549664616584778,13613904.06,0.12678552076742766,0.4808175750321856
177,loan_amount,0.369604229927063,80213625.33,0.8039416348470999,0.4808175750321856
178,loan_amount,-0.25255659222602844,8035561.91,0.07006743814982987,0.4808175750321856
179,loan_amount,-0.8963832259178162,59286927.66,0.591168352849589,0.4808175750321856
180,loan_amount,0.35462507605552673,11144321.58,0.10167591304434957,0.4808175750321856
181,loan_amount,0.6846354007720947,36933501.4,0.3638887340472429,0.4808175750321856
182,loan_amount,-0.4637100100517273,28938825.54,0.2826024533323903,0.4808175750321856
183,loan_amount,-1.0880261659622192,25405254.44,0.2466746862295862,0.4808175750321856
184,loan_amount,-0.005814731121063232,16300140.05,0.15409796427023156,0.4808175750321856
185,loan_amount,-0.4619547724723816,27419812.09,0.2671578054356416,0.4808175750321856
186,loan_amount,-0.018710825592279434,43331574.51,0.4289414736405665,0.4808175750321856
187,loan_amount,-0.23232592642307281,85365614.15,0.8563247479083345,0.4808175750321856
188,loan_amount,-0.4000418186187744,47105377.71,0.4673118130576557,0.4808175750321856
189,loan_amount,0.07477410137653351,11397864.13,0.10425382004813141,0.4808175750321856
190,loan_amount,-0.16900379955768585,89318731.77,0.8965182759744179,0.4808175750321856
191,loan_amount,-0.570199728012085,70755153.22,0.7077721299752583,0.4808175750321856
192,loan_amount,-0.05416972190141678,17154746.74,0.16278722203635326,0.4808175750321856
193,loan_amount,-0.9154980778694153,28238438.56,0.27548123245210965,0.4808175750321856
194,loan_amount,0.013581383973360062,99411118.73,0.9991331429033041,0.4808175750321856
195,loan_amount,-0.4892989993095398,33219621.39,0.32612766676688176,0.4808175750321856
196,loan_amount,-0.40945950150489807,31862083.93,0.3123248343585534,0.4808175750321856
197,loan_amount,0.29760661721229553,6905237.62,0.05857480741098257,0.4808175750321856
198,loan_amount,0.30061104893684387,90519571.47,0.9087278757952341,0.4808175750321856
199,loan_amount,-0.22282342612743378,84989994.53,0.8525056159750323,0.4808175750321856
200,loan_amount,-0.26591756939888,96494176.51,0.969474981862623,0.4808175750321856
201,loan_amount,-0.790686309337616,57705816.04,0.5750923185943572,0.4808175750321856
202,loan_amount,-0.5291997790336609,72925482.75,0.7298390678359903,0.4808175750321856
203,loan_amount,-1.1312839984893799,49879728.93,0.4955201727234738,0.4808175750321856
204,loan_amount,-0.23104357719421387,29424378.68,0.28753934002188,0.4808175750321856
205,loan_amount,0.6867824196815491,8161601.79,0.07134895515519178,0.4808175750321856
206,loan_amount,-0.4739047884941101,35551668.62,0.34983887771497313,0.4808175750321856
207,loan_amount,-0.6074214577674866,33311986.57,0.3270667945165536,0.4808175750321856
208,loan_amount,-0.3646686375141144,93895043.38,0.9430481611984448,0.4808175750321856
209,loan_amount,-0.63704514503479,62634823.91,0.6252082613020753,0.4808175750321856
210,loan_amount,-1.1119383573532104,64730806.45,0.6465192722928161,0.4808175750321856
211,loan_amount,-0.19384907186031342,88664197.6,0.8898632659137494,0.4808175750321856
212,loan_amount,-0.018818698823451996,22799108.2,0.22017655940639339,0.4808175750321856
213,loan_amount,-0.2301410585641861,75804077.66,0.7591073306168913,0.4808175750321856
214,loan_amount,-0.9327715635299683,57529717.2,0.573301824521493,0.4808175750321856
215,loan_amount,-0.7814688086509705,67124255.15,0.6708547858660706,0.4808175750321856
216,loan_amount,-0.07213307917118073,87203388.14,0.8750104100987206,0.4808175750321856
217,loan_amount,-0.03791069611907005,94679431.07,0.9510234636466187,0.4808175750321856
218,loan_amount,0.27883753180503845,83166674.42,0.8339669143578667,0.4808175750321856
219,loan_amount,-0.7003070712089539,47165545.49,0.46792357207587176,0.4808175750321856
220,loan_amount,-0.8134015798568726,56697392.45,0.5648391195339241,0.4808175750321856
221,loan_amount,-0.6008520722389221,7839185.96,0.06807077551123406,0.4808175750321856
222,loan_amount,-0.6254714131355286,99263725.31,0.9976345126744555,0.4808175750321856
223,loan_amount,-1.099179983139038,51867879.88,0.5157348004401253,0.4808175750321856
224,loan_amount,-0.570199728012085,74903837.14,0.7499540885216446,0.4808175750321856
225,loan_amount,-0.22762125730514526,12099009.95,0.1113827564733995,0.4808175750321856
226,loan_amount,-0.4024907946586609,92424948.72,0.9281008976316933,0.4808175750321856
227,loan_amount,-0.14914323389530182,79927573.4,0.8010331870390602,0.4808175750321856
228,loan_amount,0.007666606456041336,11245666.09,0.10270633859668324,0.4808175750321856
1,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
2,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
3,risk_levelMedium,-0.2292848825454712,1,1,0.02904387661500981
4,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
5,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
6,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
7,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
8,risk_levelMedium,0.019488032907247543,0,0,0.02904387661500981
9,risk_levelMedium,-0.2292848825454712,1,1,0.02904387661500981
10,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
11,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
12,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
13,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
14,risk_levelMedium,0.007851110771298409,0,0,0.02904387661500981
15,risk_levelMedium,0.004580946639180183,0,0,0.02904387661500981
16,risk_levelMedium,0.003986888565123081,0,0,0.02904387661500981
17,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
18,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
19,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
20,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
21,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
22,risk_levelMedium,-0.2292848825454712,1,1,0.02904387661500981
23,risk_levelMedium,0.017407359555363655,0,0,0.02904387661500981
24,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
25,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
26,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
27,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
28,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
29,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
30,risk_levelMedium,0.01728714443743229,0,0,0.02904387661500981
31,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
32,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
33,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
34,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
35,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
36,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
37,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
38,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
39,risk_levelMedium,0.02174542471766472,0,0,0.02904387661500981
40,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
41,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
42,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
43,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
44,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
45,risk_levelMedium,0.017407359555363655,0,0,0.02904387661500981
46,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
47,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
48,risk_levelMedium,-0.06770498305559158,1,1,0.02904387661500981
49,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
50,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
51,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
52,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
53,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
54,risk_levelMedium,-0.035418085753917694,1,1,0.02904387661500981
55,risk_levelMedium,0.021151365712285042,0,0,0.02904387661500981
56,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
57,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
58,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
59,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
60,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
61,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
62,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
63,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
64,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
65,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
66,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
67,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
68,risk_levelMedium,0.019488032907247543,0,0,0.02904387661500981
69,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
70,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
71,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
72,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
73,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
74,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
75,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
76,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
77,risk_levelMedium,0.003986888565123081,0,0,0.02904387661500981
78,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
79,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
80,risk_levelMedium,-0.2292848825454712,1,1,0.02904387661500981
81,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
82,risk_levelMedium,-0.034381404519081116,1,1,0.02904387661500981
83,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
84,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
85,risk_levelMedium,0.003986888565123081,0,0,0.02904387661500981
86,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
87,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
88,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
89,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
90,risk_levelMedium,0.003986888565123081,0,0,0.02904387661500981
91,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
92,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
93,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
94,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
95,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
96,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
97,risk_levelMedium,-0.06770498305559158,1,1,0.02904387661500981
98,risk_levelMedium,0.00844516884535551,0,0,0.02904387661500981
99,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
100,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
101,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
102,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
103,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
104,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
105,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
106,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
107,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
108,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
109,risk_levelMedium,0.017881203442811966,0,0,0.02904387661500981
110,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
111,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
112,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
113,risk_levelMedium,-0.06770498305559158,1,1,0.02904387661500981
114,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
115,risk_levelMedium,0.017881203442811966,0,0,0.02904387661500981
116,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
117,risk_levelMedium,0.007851110771298409,0,0,0.02904387661500981
118,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
119,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
120,risk_levelMedium,0.007851110771298409,0,0,0.02904387661500981
121,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
122,risk_levelMedium,0.017407359555363655,0,0,0.02904387661500981
123,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
124,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
125,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
126,risk_levelMedium,-0.035418085753917694,1,1,0.02904387661500981
127,risk_levelMedium,-0.15011446177959442,1,1,0.02904387661500981
128,risk_levelMedium,0.004580946639180183,0,0,0.02904387661500981
129,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
130,risk_levelMedium,0.017407359555363655,0,0,0.02904387661500981
131,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
132,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
133,risk_levelMedium,-0.2292848825454712,1,1,0.02904387661500981
134,risk_levelMedium,-0.034381404519081116,1,1,0.02904387661500981
135,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
136,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
137,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
138,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
139,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
140,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
141,risk_levelMedium,0.017407359555363655,0,0,0.02904387661500981
142,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
143,risk_levelMedium,0.012265197932720184,0,0,0.02904387661500981
144,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
145,risk_levelMedium,0.004580946639180183,0,0,0.02904387661500981
146,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
147,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
148,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
149,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
150,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
151,risk_levelMedium,-0.2292848825454712,1,1,0.02904387661500981
152,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
153,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
154,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
155,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
156,risk_levelMedium,0.02174542471766472,0,0,0.02904387661500981
157,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
158,risk_levelMedium,0.004580946639180183,0,0,0.02904387661500981
159,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
160,risk_levelMedium,0.007851110771298409,0,0,0.02904387661500981
161,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
162,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
163,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
164,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
165,risk_levelMedium,-0.08620883524417877,1,1,0.02904387661500981
166,risk_levelMedium,0.017407359555363655,0,0,0.02904387661500981
167,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
168,risk_levelMedium,0.007851110771298409,0,0,0.02904387661500981
169,risk_levelMedium,0.01728714443743229,0,0,0.02904387661500981
170,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
171,risk_levelMedium,0.01728714443743229,0,0,0.02904387661500981
172,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
173,risk_levelMedium,0.009996825829148293,0,0,0.02904387661500981
174,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
175,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
176,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
177,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
178,risk_levelMedium,0.004580946639180183,0,0,0.02904387661500981
179,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
180,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
181,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
182,risk_levelMedium,0.007851110771298409,0,0,0.02904387661500981
183,risk_levelMedium,0.019907042384147644,0,0,0.02904387661500981
184,risk_levelMedium,-0.15011446177959442,1,1,0.02904387661500981
185,risk_levelMedium,-0.09271100163459778,1,1,0.02904387661500981
186,risk_levelMedium,0.02658800780773163,0,0,0.02904387661500981
187,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
188,risk_levelMedium,0.00844516884535551,0,0,0.02904387661500981
189,risk_levelMedium,0.010750820860266685,0,0,0.02904387661500981
190,risk_levelMedium,0.006187776103615761,0,0,0.02904387661500981
191,risk_levelMedium,0.01728714443743229,0,0,0.02904387661500981
192,risk_levelMedium,0.0041071027517318726,0,0,0.02904387661500981
193,risk_levelMedium,0.003986888565123081,0,0,0.02904387661500981
194,risk_levelMedium,0.028102383017539978,0,0,0.02904387661500981
