Column,Dtype,Value,Count
balance,float64,28896902.25,1
balance,float64,19671953.97,1
balance,float64,48674781.25,1
balance,float64,47958438.04,1
balance,float64,25952972.68,1
balance,float64,1322078.38,1
balance,float64,217836.29,1
balance,float64,22549417.68,1
balance,float64,18768965.93,1
balance,float64,31287881.02,1
balance,float64,1107628.85,1
balance,float64,10406543.02,1
balance,float64,24717310.11,1
balance,float64,14130327.29,1
balance,float64,46360679.28,1
balance,float64,28971935.24,1
balance,float64,7197038.79,1
balance,float64,32966292.2,1
balance,float64,40356798.83,1
balance,float64,26775506.84,1
balance,float64,32629610.75,1
balance,float64,31726812.92,1
balance,float64,1274240.92,1
balance,float64,5153701.11,1
balance,float64,9901843.42,1
balance,float64,20003108.16,1
balance,float64,40452496.45,1
balance,float64,27579340.73,1
balance,float64,9969884.25,1
balance,float64,46993006.7,1
balance,float64,6936865.37,1
balance,float64,5748274.97,1
balance,float64,38050439.14,1
balance,float64,1487466.59,1
balance,float64,37087424.48,1
balance,float64,30704109.77,1
balance,float64,17147094.49,1
balance,float64,31564357.93,1
balance,float64,516913.18,1
balance,float64,13909642.94,1
balance,float64,10616636.48,1
balance,float64,28086412.77,1
balance,float64,28377787.94,1
balance,float64,554942.21,1
balance,float64,15729500.22,1
balance,float64,32851161.04,1
balance,float64,9303885.43,1
balance,float64,5741351.14,1
balance,float64,14680742.58,1
balance,float64,1697662.94,1
balance,float64,40968891.07,1
balance,float64,28361430.32,1
balance,float64,31149319.01,1
balance,float64,22313425.14,1
balance,float64,10299531.83,1
balance,float64,46885810.74,1
balance,float64,32058445.81,1
balance,float64,19672441.31,1
balance,float64,38732925.61,1
balance,float64,37687077.04,1
balance,float64,40127638.97,1
balance,float64,823451.88,1
balance,float64,26678015.78,1
balance,float64,14225447.29,1
balance,float64,42806592.32,1
balance,float64,1073222.2,1
balance,float64,30075519.66,1
balance,float64,21067649.93,1
balance,float64,24701773.78,1
balance,float64,16012869.24,1
balance,float64,32317043.02,1
balance,float64,41778749.42,1
balance,float64,38312437.11,1
balance,float64,36545920.38,1
balance,float64,33066836.09,1
balance,float64,33415080.18,1
balance,float64,37654211.0,1
balance,float64,6003871.97,1
balance,float64,8525228.12,1
balance,float64,39583475.24,1
balance,float64,3761358.34,1
balance,float64,2163378.28,1
balance,float64,43402063.47,1
balance,float64,26882542.88,1
balance,float64,4409955.84,1
balance,float64,49677083.17,1
balance,float64,2401233.59,1
balance,float64,10611180.62,1
balance,float64,5925126.44,1
balance,float64,23817258.78,1
balance,float64,44705961.74,1
balance,float64,43811049.85,1
balance,float64,34316437.33,1
balance,float64,9405794.1,1
balance,float64,22627070.37,1
balance,float64,10947053.69,1
balance,float64,42391870.88,1
balance,float64,15598153.23,1
balance,float64,10440986.29,1
balance,float64,19259160.52,1
balance,float64,666274.06,1
balance,float64,3766468.68,1
balance,float64,36766061.26,1
balance,float64,34075309.81,1
balance,float64,42629671.33,1
balance,float64,4721185.91,1
balance,float64,14406747.56,1
balance,float64,8559745.66,1
balance,float64,5074200.56,1
balance,float64,31014834.84,1
balance,float64,26611264.92,1
balance,float64,44753972.46,1
balance,float64,47948996.15,1
balance,float64,5468136.19,1
balance,float64,26482842.05,1
balance,float64,9480587.19,1
balance,float64,36602760.46,1
balance,float64,18495335.96,1
balance,float64,25401261.94,1
balance,float64,20521844.17,1
balance,float64,34292350.03,1
balance,float64,38728569.51,1
balance,float64,17637792.64,1
balance,float64,12684306.91,1
balance,float64,17545544.48,1
balance,float64,36811961.24,1
balance,float64,38765075.06,1
balance,float64,26268206.52,1
balance,float64,879367.17,1
balance,float64,12383046.36,1
balance,float64,48477381.13,1
balance,float64,8544548.36,1
balance,float64,8883977.45,1
balance,float64,33304908.64,1
balance,float64,44994462.4,1
balance,float64,2057245.16,1
balance,float64,14420115.09,1
balance,float64,14496190.99,1
balance,float64,7365083.13,1
balance,float64,48473799.8,1
balance,float64,39628353.02,1
balance,float64,6156833.57,1
balance,float64,2064587.87,1
balance,float64,20870541.35,1
balance,float64,33956527.47,1
balance,float64,43805881.08,1
balance,float64,43858430.35,1
balance,float64,18895135.18,1
balance,float64,37220812.3,1
balance,float64,28883434.41,1
balance,float64,7090239.96,1
balance,float64,26333304.1,1
balance,float64,18804537.53,1
balance,float64,4289040.38,1
balance,float64,20821452.07,1
balance,float64,6967426.18,1
balance,float64,21796455.37,1
balance,float64,46010504.5,1
balance,float64,48345671.68,1
balance,float64,33928228.85,1
balance,float64,1616513.12,1
balance,float64,9844403.38,1
balance,float64,35662722.99,1
balance,float64,25104641.89,1
balance,float64,6894562.03,1
balance,float64,21521838.2,1
balance,float64,6180553.94,1
balance,float64,15551432.54,1
balance,float64,44753666.54,1
balance,float64,25818038.86,1
balance,float64,33723905.84,1
balance,float64,43217063.08,1
balance,float64,41098787.28,1
balance,float64,32497498.23,1
balance,float64,4242108.04,1
balance,float64,307582.77,1
balance,float64,42256916.04,1
balance,float64,18661826.49,1
balance,float64,15126475.36,1
balance,float64,21051721.9,1
balance,float64,23069586.26,1
balance,float64,21389181.86,1
balance,float64,34261312.35,1
balance,float64,22859543.17,1
balance,float64,40676545.32,1
balance,float64,34885658.65,1
balance,float64,24653277.18,1
balance,float64,14508909.07,1
balance,float64,34984436.85,1
balance,float64,32876693.49,1
balance,float64,1092677.32,1
balance,float64,30861754.32,1
balance,float64,27340495.19,1
balance,float64,49134986.36,1
balance,float64,46302961.69,1
balance,float64,41637995.36,1
balance,float64,12367832.24,1
balance,float64,11785.23,1
balance,float64,31186959.48,1
balance,float64,33266395.96,1
balance,float64,42603038.9,1
balance,float64,41496014.54,1
balance,float64,16210589.84,1
balance,float64,46371338.15,1
balance,float64,23592898.12,1
balance,float64,3419823.37,1
balance,float64,38132753.27,1
balance,float64,42934608.37,1
balance,float64,35963263.36,1
balance,float64,8733098.99,1
balance,float64,35314168.59,1
balance,float64,7924143.29,1
balance,float64,36156032.74,1
balance,float64,45353851.18,1
balance,float64,15145050.88,1
balance,float64,34121236.68,1
balance,float64,20407288.23,1
balance,float64,40502342.28,1
balance,float64,1221910.27,1
balance,float64,40435524.18,1
balance,float64,37110273.79,1
balance,float64,24560239.92,1
balance,float64,31873414.72,1
balance,float64,34939299.05,1
balance,float64,42035560.97,1
balance,float64,3653355.91,1
balance,float64,12531687.61,1
balance,float64,21008607.25,1
balance,float64,44038962.99,1
balance,float64,40429688.61,1
balance,float64,23825886.2,1
balance,float64,33170173.01,1
balance,float64,27358896.51,1
balance,float64,16733716.86,1
balance,float64,1623413.53,1
balance,float64,46846975.02,1
balance,float64,2841843.46,1
balance,float64,28772040.16,1
balance,float64,43574952.06,1
balance,float64,12576578.54,1
balance,float64,41068176.98,1
balance,float64,2583435.65,1
balance,float64,14918366.89,1
balance,float64,28461929.62,1
balance,float64,21949514.35,1
balance,float64,17830694.78,1
balance,float64,10381664.25,1
balance,float64,37376309.71,1
balance,float64,4608620.62,1
balance,float64,17162850.6,1
balance,float64,49126902.5,1
balance,float64,5788004.15,1
balance,float64,21491635.25,1
balance,float64,2616499.48,1
balance,float64,43016120.63,1
balance,float64,2777273.81,1
balance,float64,15177883.4,1
balance,float64,11269999.6,1
balance,float64,2096631.44,1
balance,float64,23943786.53,1
balance,float64,30625508.21,1
balance,float64,3547447.16,1
balance,float64,3654865.97,1
balance,float64,10546373.9,1
balance,float64,26054537.45,1
balance,float64,10185711.21,1
balance,float64,45022264.62,1
balance,float64,27075544.54,1
balance,float64,12217847.53,1
balance,float64,47071935.12,1
balance,float64,42939420.27,1
balance,float64,36763579.21,1
balance,float64,46919123.42,1
balance,float64,6127594.11,1
balance,float64,6494515.06,1
balance,float64,32763895.51,1
balance,float64,14136972.92,1
balance,float64,3839817.67,1
balance,float64,754779.01,1
balance,float64,46899423.93,1
balance,float64,27669175.18,1
balance,float64,39132807.84,1
balance,float64,17053809.8,1
balance,float64,45373404.64,1
balance,float64,37726358.91,1
balance,float64,17396748.88,1
balance,float64,33023518.81,1
balance,float64,18972555.64,1
balance,float64,19239315.86,1
balance,float64,19202973.63,1
balance,float64,4233819.81,1
balance,float64,29416125.45,1
balance,float64,1074269.62,1
balance,float64,34920113.54,1
balance,float64,39399123.41,1
balance,float64,32802347.77,1
balance,float64,31520605.54,1
balance,float64,13814455.68,1
balance,float64,22027571.41,1
balance,float64,30520322.81,1
balance,float64,28982720.44,1
balance,float64,17942595.34,1
balance,float64,22001064.88,1
balance,float64,42381157.48,1
balance,float64,28426369.37,1
balance,float64,32964904.88,1
balance,float64,19736114.18,1
balance,float64,12504131.44,1
balance,float64,769018.85,1
balance,float64,19070738.86,1
balance,float64,35963817.57,1
balance,float64,18948196.24,1
balance,float64,25544699.16,1
balance,float64,1286508.96,1
balance,float64,2240082.74,1
balance,float64,48675325.0,1
balance,float64,20412796.21,1
balance,float64,16333761.68,1
balance,float64,21329501.76,1
balance,float64,18574254.5,1
balance,float64,3881736.75,1
balance,float64,3883182.35,1
balance,float64,2246206.01,1
balance,float64,815747.51,1
balance,float64,35730332.69,1
balance,float64,2107359.79,1
balance,float64,1934703.89,1
balance,float64,21056919.29,1
balance,float64,17085174.42,1
balance,float64,33298473.62,1
balance,float64,12254747.06,1
balance,float64,20948322.99,1
balance,float64,32669963.07,1
balance,float64,17605710.62,1
balance,float64,22255924.23,1
balance,float64,15747670.65,1
balance,float64,16440938.31,1
balance,float64,9759229.52,1
balance,float64,32963295.98,1
balance,float64,6070906.23,1
balance,float64,49890670.29,1
balance,float64,47931672.1,1
balance,float64,7512233.55,1
balance,float64,22681822.5,1
balance,float64,399109.42,1
balance,float64,36188136.2,1
balance,float64,23860531.31,1
balance,float64,31545291.55,1
balance,float64,46036978.22,1
balance,float64,30835313.4,1
balance,float64,44872341.78,1
balance,float64,12079331.01,1
balance,float64,17724844.88,1
balance,float64,6627563.97,1
balance,float64,1206333.87,1
balance,float64,6328633.59,1
balance,float64,20937093.87,1
balance,float64,43821520.79,1
balance,float64,31635162.01,1
balance,float64,26049485.81,1
balance,float64,14099057.75,1
balance,float64,41626899.69,1
balance,float64,45128039.71,1
balance,float64,25439821.57,1
balance,float64,7058746.23,1
balance,float64,37675905.55,1
balance,float64,14431056.26,1
balance,float64,24336919.92,1
balance,float64,14246699.93,1
balance,float64,13920028.78,1
balance,float64,2106302.12,1
balance,float64,19209546.64,1
balance,float64,2423914.48,1
balance,float64,4853961.12,1
balance,float64,25438272.89,1
balance,float64,42859268.24,1
balance,float64,9936662.68,1
balance,float64,9363371.78,1
balance,float64,13271649.48,1
balance,float64,18816690.76,1
balance,float64,31367979.57,1
balance,float64,27912932.61,1
balance,float64,46619076.35,1
balance,float64,15747348.15,1
balance,float64,31534890.87,1
balance,float64,16362514.63,1
balance,float64,37216433.99,1
balance,float64,5831967.39,1
balance,float64,6849533.64,1
balance,float64,21618974.76,1
balance,float64,5489647.69,1
balance,float64,38592214.9,1
balance,float64,44491632.55,1
balance,float64,1457837.74,1
balance,float64,43201821.28,1
balance,float64,35243891.86,1
balance,float64,33034036.86,1
balance,float64,5799800.8,1
balance,float64,22364173.89,1
balance,float64,5627247.38,1
balance,float64,27175231.61,1
balance,float64,24516196.57,1
balance,float64,42036185.65,1
balance,float64,24216810.82,1
balance,float64,31555008.94,1
balance,float64,1950248.37,1
balance,float64,3372390.76,1
balance,float64,1011218.38,1
balance,float64,12442700.34,1
balance,float64,16581790.62,1
balance,float64,11474430.07,1
balance,float64,49261012.66,1
balance,float64,25937263.44,1
balance,float64,38344434.11,1
balance,float64,4521733.01,1
balance,float64,26992967.84,1
balance,float64,30669065.53,1
balance,float64,38979804.6,1
balance,float64,28629559.78,1
balance,float64,2290970.47,1
balance,float64,36412060.5,1
balance,float64,13042362.17,1
balance,float64,20567341.93,1
balance,float64,49657766.25,1
balance,float64,35146944.34,1
balance,float64,28054202.98,1
balance,float64,21482433.16,1
balance,float64,32805974.93,1
balance,float64,22950692.88,1
balance,float64,21263383.87,1
balance,float64,30288522.13,1
balance,float64,29413907.63,1
balance,float64,37135172.62,1
balance,float64,3835588.83,1
balance,float64,6568347.54,1
balance,float64,6190905.1,1
balance,float64,34406620.84,1
balance,float64,15080307.1,1
balance,float64,39569259.65,1
balance,float64,21290844.27,1
balance,float64,24154986.71,1
balance,float64,32603911.15,1
balance,float64,39736842.58,1
balance,float64,13414563.34,1
balance,float64,34452990.06,1
balance,float64,16900045.35,1
balance,float64,24675952.91,1
balance,float64,23680997.74,1
balance,float64,4203599.99,1
balance,float64,8471093.08,1
balance,float64,40485942.54,1
balance,float64,5456333.1,1
balance,float64,11613456.23,1
balance,float64,28898195.62,1
balance,float64,38137392.14,1
balance,float64,9391844.61,1
balance,float64,49665582.76,1
balance,float64,20820984.12,1
balance,float64,35756920.67,1
balance,float64,16515556.85,1
balance,float64,12569455.75,1
balance,float64,10231047.45,1
balance,float64,8305624.17,1
balance,float64,30758873.36,1
balance,float64,35999950.26,1
balance,float64,14844583.65,1
balance,float64,43712010.26,1
balance,float64,24764274.51,1
balance,float64,48596094.54,1
balance,float64,6082669.58,1
balance,float64,37846766.43,1
balance,float64,44798707.57,1
balance,float64,23778445.38,1
balance,float64,4576000.06,1
balance,float64,143512.58,1
balance,float64,36865903.66,1
balance,float64,38601214.35,1
balance,float64,26120666.89,1
balance,float64,13154251.48,1
balance,float64,7629565.93,1
balance,float64,28060003.68,1
balance,float64,15294458.53,1
balance,float64,41039513.98,1
balance,float64,716333.16,1
balance,float64,27962212.9,1
balance,float64,29726778.51,1
balance,float64,16558446.17,1
balance,float64,45791196.93,1
balance,float64,15526431.01,1
balance,float64,18055958.97,1
balance,float64,8958489.94,1
balance,float64,27994103.2,1
balance,float64,17306117.95,1
balance,float64,43308260.55,1
balance,float64,21776314.51,1
balance,float64,39450363.14,1
balance,float64,41995406.42,1
balance,float64,47275041.74,1
balance,float64,44165447.59,1
balance,float64,17756031.69,1
balance,float64,19668400.58,1
balance,float64,16361197.31,1
balance,float64,40363647.03,1
balance,float64,40178873.77,1
balance,float64,9420382.1,1
balance,float64,28256347.47,1
balance,float64,35298639.01,1
balance,float64,36908142.33,1
balance,float64,34047720.83,1
balance,float64,23022851.43,1
balance,float64,39438946.57,1
balance,float64,29561515.02,1
balance,float64,9133223.56,1
balance,float64,23155638.55,1
balance,float64,28412981.55,1
balance,float64,28032363.76,1
balance,float64,37343953.13,1
balance,float64,30430365.98,1
balance,float64,4207595.33,1
balance,float64,12324871.01,1
balance,float64,5656937.73,1
balance,float64,2805710.88,1
balance,float64,21979375.88,1
balance,float64,5349632.52,1
balance,float64,37200509.12,1
balance,float64,15677382.36,1
balance,float64,4521536.9,1
balance,float64,41450789.32,1
balance,float64,28552959.24,1
balance,float64,36214480.31,1
balance,float64,44287110.41,1
balance,float64,20356272.51,1
balance,float64,14905978.96,1
balance,float64,2775810.37,1
balance,float64,2121196.26,1
