account_id,average_transaction,transaction_count,total_amount,min_transaction,max_transaction,transaction_std_dev,customer_id
1229,2435412.5016666665,24,58449900.04,20719.21,4776827.89,1561746.1051156512,811
1230,2459632.247058824,17,41813748.2,316496.75,4751265.67,1411933.402324241,811
1231,2825333.205882353,17,48030664.5,418137.65,4639118.87,1099921.8662902364,812
1233,2773432.98,22,61015525.56,235125.48,4696268.98,1560104.3683510525,813
1234,3061456.7923809523,21,64290592.64,153132.75,4957669.4,1355386.9353823273,814
1235,2254016.7352173915,23,51842384.91,284102.7,4493052.51,1385582.645975711,815
1236,2533020.057272727,22,55726441.26,5446.28,4428312.41,1228689.820252353,815
1237,2724948.834444444,18,49049079.02,715053.92,4591610.97,1135386.4439165138,816
1238,2248882.96,13,29235478.48,11326.76,4567592.36,1350947.8074178044,816
1239,2400590.435714286,28,67216532.2,38975.31,4903302.85,1774898.7653356062,817
1240,1820709.073076923,13,23669217.95,26169.6,3686284.77,1033535.2039349008,817
1242,2694509.631304348,23,61973721.52,117654.26,4996722.37,1553583.2542329216,818
1243,2896572.6435714285,14,40552017.01,610635.64,4115800.57,1145187.4281920297,818
1244,2426040.47,23,55798930.81,151497.72,4946374.5,1522275.03439594,819
1246,2604983.6793750003,16,41679738.870000005,664156.68,4593337.67,1341035.6386255464,819
1247,2512387.5465,20,50247750.93,126433.73,4861166.08,1426393.90855143,820
1248,2718255.89967742,31,84265932.89,29354.16,4990690.18,1327810.8012403285,821
1250,2600146.3705,20,52002927.41,35832.3,4619289.72,1462607.7477652277,822
1251,2674314.6704761903,21,56160608.08,286992.86,4922630.64,1455260.463915309,823
1252,2083144.903809524,21,43746042.98,175024.14,4602034.94,1420261.5758669644,823
1254,2795833.799375,16,44733340.79,638652.69,4646920.48,1299873.3327328975,825
1256,2544203.700588235,17,43251462.91,364669.12,4565477.76,1410890.292580125,826
1257,1893462.376842105,19,35975785.16,5086.39,4337061.6,1457416.3537592124,827
1258,2609435.5142857144,21,54798145.8,27302.96,4798572.92,1538064.2323848056,828
1259,2390042.670555556,18,43020768.07,57598.38,4716329.54,1579127.2505377484,829
1260,2747243.32,19,52197623.08,480002.82,4726655.37,1467867.8309644822,830
1261,2813247.149090909,22,61891437.28,98225.55,4990765.12,1460578.3027886185,831
1264,2673615.5928571424,14,37430618.3,245696.38,4642459.99,1381631.0811318427,833
1265,3308565.2935714284,14,46319914.11,373459.56,4859881.15,1328593.9585060438,834
1268,2387254.9095652173,23,54906862.92,58567.6,4759721.07,1506901.556445452,837
1269,2514697.6775,20,50293953.55,210082.68,4998078.18,1239521.322569308,838
1270,3007800.3400000003,22,66171607.48,374001.08,4848694.29,1461770.0604242564,839
1273,2749662.216842105,19,52243582.12,201196.7,4740007.2,1343462.7145829403,841
1275,2120553.9744,25,53013849.36,127617.87,4894264.26,1527845.326393166,842
1277,2271647.176923077,13,29531413.3,212290.05,4525603.2,1399485.608065633,844
1278,2459010.056666666,21,51639211.19,173937.7,4704447.14,1541526.6370507684,845
1279,1770363.9915384615,13,23014731.89,72586.41,4044723.25,1157613.1169877895,845
1280,2596568.469230769,13,33755390.1,98542.27,4867875.51,1489364.7695693234,846
1281,2376538.941904762,21,49907317.78,132578.25,4970146.4,1640905.5100967844,847
1282,2451369.0568181816,22,53930119.25,210386.93,4997189.49,1615389.287284882,847
1283,2136228.1326086954,23,49133247.05,20759.67,4880110.92,1483663.2368593095,848
1284,2766853.086470588,17,47036502.47,139794.28,4645876.51,1516297.5699224726,849
1285,2949092.903809524,21,61930950.98,282107.77,4941371.88,1398223.0097443156,850
1286,2436515.6472222223,18,43857281.65,269747.33,4880600.62,1449190.1732627288,851
1287,2792106.207368421,19,53050017.94,116649.15,4900821.7,1267045.851543791,852
1288,2264849.038695652,23,52091527.89,266340.9,4816539.89,1370832.489866428,853
1290,2222108.578333333,18,39997954.41,91535.63,4573628.12,1586073.9160200418,855
1291,2527544.392608695,23,58133521.03,283154.37,4989752.88,1463553.7030386727,856
1293,3058911.151818182,22,67296045.34,157549.72,4935549.9,1504058.9417148463,858
1294,2125433.6729166666,24,51010408.15,62948.81,4951595.21,1411373.6507804529,859
1295,2788510.316842105,19,52981696.02,805869.84,4342405.42,1136948.488382548,859
1297,2878454.240625,16,46055267.85,27561.42,4615618.0,1511882.4756466162,861
1298,2484100.3516666666,18,44713806.33,221794.55,4896220.6,1525996.5664273489,862
1299,2532087.022777778,18,45577566.41,421752.02,4654102.64,1627741.111436332,863
1300,1993982.7046666667,15,29909740.57,332204.48,4202824.22,1080489.4757032874,863
1301,2836153.255555556,18,51050758.6,180983.54,4768597.56,1419023.2409950886,864
1302,2097123.5964285715,14,29359730.35,83426.71,4661231.76,1374882.7729150632,865
1303,2682954.322631579,19,50976132.13,440637.58,4897192.3,1695511.7647757542,865
1304,2664850.5395454546,22,58626711.870000005,419703.09,4830392.0,1481238.6260427698,866
1305,2995851.7345454544,22,65908738.16,21313.01,4944976.38,1504967.732619383,867
1307,2222825.6393333334,15,33342384.59,38071.47,4827099.75,1463344.992551509,867
1309,2336592.593809524,21,49068444.47,53397.12,4636031.39,1369113.003865044,868
1311,2401859.757368421,19,45635335.39,24949.75,4866467.73,1405309.724547865,869
1312,2458264.209285714,14,34415698.93,86023.94,4803019.62,1619093.7054278292,870
1313,2117390.668,15,31760860.02,265658.0,4876555.45,1330373.0021947722,870
1314,2615382.1706250003,16,41846114.73,263001.39,4768017.22,1546769.9462560564,871
1316,2438256.6366666667,21,51203389.37,70168.8,4797517.4,1581209.6132352198,872
1317,2027863.516923077,26,52724451.44,1582.57,4844071.07,1705555.3062001436,872
1318,2476545.1183333336,18,44577812.13,177353.55,4657528.99,1430957.071604211,873
1320,2327108.3715,20,46542167.43,584344.08,4645230.47,1136076.7976506231,874
1322,2558450.871904762,21,53727468.31,535100.46,4994991.61,1431334.201462665,876
1323,2297183.357894737,19,43646483.8,85535.64,4954566.26,1328455.6683807266,877
1324,2154912.262142857,14,30168771.67,253408.68,4182286.68,1439786.9796624244,877
1325,3076680.886842105,19,58456936.85,260238.23,4831695.94,1106515.9908712837,878
1327,2769930.3204166666,24,66478327.69,547049.87,4793077.83,1339753.2295517642,879
1328,2716798.96,25,67919974.0,235985.04,4747873.37,1521496.5357764636,880
1329,2749216.569,20,54984331.38,500526.58,4946908.0,1352367.3483897892,880
1332,2100650.651176471,34,71422122.14,260996.95,4998828.08,1403266.0581228295,883
1333,2677260.403478261,23,61576989.28,26830.7,4984493.9,1601755.8272590083,883
1334,1773920.653157895,19,33704492.410000004,25051.25,4576477.08,1577324.9890979675,884
1335,2109793.351363636,22,46415453.73,62519.69,4995157.66,1322615.830801965,884
1337,2810769.076923077,13,36539998.0,269511.99,4726056.51,1384211.3756588188,884
1338,2829189.498235294,17,48096221.47,365329.33,4561632.71,1426783.4584279717,885
1339,2371651.8000000003,19,45061384.2,188196.72,4960400.65,1305750.431535951,885
1340,2250799.896111111,18,40514398.13,145738.55,4046918.19,1153138.4615347271,886
1341,2608594.4552380955,21,54780483.56,238053.78,4983142.58,1615141.709348853,887
1343,2482560.1566666667,18,44686082.82,106352.46,4866724.84,1796387.1518464028,889
1344,2193146.5889473683,19,41669785.19,60249.26,4965682.89,1741256.3634564762,889
1346,2110365.4195238096,21,44317673.81,268677.69,4931105.67,1545255.8123006597,890
1347,2379512.7566666664,24,57108306.16,36512.7,4672856.04,1575051.4748662752,891
1348,2638650.374,25,65966259.35,378616.16,4767541.19,1349128.6157932258,892
1351,2494544.3608333333,24,59869064.66,14043.18,4541678.52,1448007.3090085995,894
1352,2340755.1684210524,19,44474348.2,34467.33,4671728.99,1710934.050084407,894
1353,2462486.936,20,49249738.72,133589.98,4182613.75,1065204.3456205523,895
1354,2459165.2625,16,39346644.2,501938.27,4513665.98,1385656.622168426,896
1355,2313196.8242857144,21,48577133.31,480994.06,4422804.58,1241585.166921692,896
1356,1483214.5281818183,11,16315359.81,33882.02,3136387.81,1108464.0850396298,897
1357,2202953.658333333,24,52870887.8,972107.89,4216164.84,904153.5654284336,897
1358,2290435.79,16,36646972.64,18976.07,4231743.65,1430867.9478959786,897
1359,2594393.6133333333,12,31132723.36,329700.58,4767155.79,1657111.1929734366,898
1360,1883842.2413333333,15,28257633.62,54160.52,4652325.0,1612141.1841506157,899
1361,2454611.159375,16,39273778.55,233466.23,4709759.26,1264754.244513056,900
1362,2697687.975,10,26976879.75,607967.95,4351290.82,1336326.2979001666,900
1363,2924518.7805,20,58490375.61,167267.68,4814850.4,1412890.3901892551,901
1364,2412927.986111111,18,43432703.75,214057.85,4934392.89,1546862.445770939,901
1365,3197266.493571428,14,44761730.91,1477502.61,4678050.91,1010150.0216377696,902
1366,2599320.797272728,11,28592528.77,1561309.51,4872408.29,944083.2531927364,902
1368,2075028.7785714287,21,43575604.35,111215.07,4520594.93,1564830.0849562618,903
1369,2453319.570384615,26,63786308.83,4477.38,4717001.95,1418229.8125975868,903
1370,2395579.917096774,31,74262977.42999999,26502.44,4702066.94,1332468.6054155687,904
1371,1922521.0961538465,13,24992774.25,45417.96,4464292.21,1672261.6414665,905
1373,2396538.720666667,15,35948080.81,189944.97,4802145.11,1410622.601503543,906
1374,1795162.0818181818,22,39493565.8,342115.4,3901686.53,1031067.2494850666,906
1375,2470155.3444827585,29,71634504.99,176247.38,4756556.32,1404601.8291154134,907
1376,2949286.622352941,17,50137872.58,78924.9,4962285.87,1425500.7722761645,908
1378,2220806.126,15,33312091.89,479727.51,4718791.45,1351533.4333132,909
1379,2861762.1078571426,14,40064669.51,359280.38,4838208.66,1465679.7538416034,910
1380,2615146.445,16,41842343.12,227386.03,4963887.06,1599897.271030737,911
1381,2643379.1,30,79301373.0,123201.44,4987359.55,1651047.280161629,912
1382,2077117.3255555555,18,37388111.86,304569.04,4948159.56,1541620.8215299733,913
1384,2229537.660833333,12,26754451.93,470392.35,4218573.39,1292840.9120112823,914
1385,2411642.99,22,53056145.78,243898.08,4566345.0,1382139.2999526996,915
1386,2468981.386842105,19,46910646.35,251190.6,4734462.0,1368170.8082102695,915
1387,3003700.827368421,19,57070315.72,255309.35,4870868.83,1468216.1668491815,916
1388,1977531.4161111112,18,35595565.49,159361.57,4865257.27,1391649.6808161037,916
1389,2860670.254761905,21,60074075.35,327720.09,4941274.73,1386162.4272004408,917
1390,1535037.6588235293,17,26095640.2,24973.39,4629368.35,1212117.2397437266,917
1391,2801581.5175,16,44825304.28,976246.87,4969980.97,1137664.1903684349,918
1392,2604265.962,15,39063989.43,30434.96,4776395.12,1449413.8306762746,919
1393,2800504.242272727,22,61611093.33,115425.28,4945947.4,1611637.2135830508,920
1394,1969493.8135,20,39389876.27,139757.1,4902036.32,1446634.6251700926,921
1396,3450922.196666667,12,41411066.36,188081.76,4800982.31,1316399.524798283,923
1397,2042549.905,18,36765898.29,156010.35,4803609.82,1505015.0466344422,923
1399,2855833.973125,16,45693343.57,494262.5,4927350.55,1636327.6672775096,925
1400,2539697.9313333333,15,38095468.97,12754.16,4825908.48,1734387.6709603108,925
1403,2396770.817222222,18,43141874.71,35507.1,3989953.06,1323753.6990895062,928
1404,2268166.14,19,43095156.66,355078.42,4766018.49,1610882.9974900652,929
1405,2625596.688461539,26,68265513.9,204083.27,4893345.77,1411426.1574572236,929
1406,3006698.853913044,23,69154073.64,274632.39,4886582.61,1355176.2643040733,930
1407,1962761.4489473684,19,37292467.53,256111.88,4949792.54,1415685.4264747377,931
1408,1954141.7736842104,19,37128693.7,192632.82,4703019.88,1390289.3074433657,931
1409,2632872.1754545453,22,57923187.86,38243.2,4876336.44,1445668.998907086,931
1411,2822986.435,14,39521810.09,39417.79,4921703.97,1526276.4580844308,932
1412,2642029.60625,16,42272473.7,95432.83,4713129.49,1399244.2646736728,933
1413,2242112.350909091,22,49326471.72,27401.42,4810540.12,1430320.928110203,934
1414,1934657.2773684207,19,36758488.27,191278.92,4761331.03,1272066.501008354,935
1415,2256571.532857143,21,47388002.19,44540.47,4561544.26,1197616.1083110909,936
1416,2886813.4726666664,15,43302202.09,211624.54,4974686.13,1550345.7695677534,937
1417,2759988.696190476,21,57959762.62,125324.79,4760084.44,1441433.3935355933,937
1419,3144049.828125,16,50304797.25,386711.44,4847393.07,1592805.8009607214,939
1420,2487608.25625,24,59702598.15,214315.78,4955288.83,1516578.8354370785,940
1422,2834673.7276470587,17,48189453.37,429662.99,4992531.81,1679934.5808500375,941
1423,2568464.8261904763,21,53937761.35,698111.33,4304084.66,1139999.6778384566,942
1424,2449454.8839130434,23,56337462.33,27827.82,4792527.92,1498474.6140373738,943
1425,2219084.738,20,44381694.76,228195.84,4664535.97,1654903.1153087837,944
1426,2022754.343529412,17,34386823.84,228514.73,4040631.6,1234499.6191644566,944
1427,2783906.537142857,21,58462037.28,246590.27,4956591.84,1406361.4004702724,944
1428,2471928.544117647,17,42022785.25,31817.71,4145815.01,1363841.6286465777,945
1429,2348769.88,20,46975397.6,58658.88,4643553.87,1458031.7418137777,945
1430,2483789.581304348,23,57127160.37,28805.08,4907471.69,1504504.2530760795,945
1431,3039159.492666667,15,45587392.39,477026.26,4901757.81,1405134.3580462104,946
1433,2430266.4923076923,13,31593464.4,121196.57,4381251.78,1334159.515912783,948
1434,2840870.6100000003,21,59658282.81,325479.67,4444936.48,1223423.6842712422,949
1435,2143753.577,20,42875071.54,105192.22,4597916.34,1522193.3864451118,949
1437,2580329.1753333337,15,38704937.63,367781.02,4870754.78,1419729.7517602271,951
1438,2441579.751923077,26,63481073.55,79489.81,4967496.63,1416195.8652472629,952
1439,2522166.337307692,26,65576324.77,49974.14,4960700.39,1427347.5665125968,952
1441,2650408.5376,25,66260213.44,32479.86,4978085.83,1766138.639678975,953
1442,2283953.5,21,47963023.5,27109.81,4876837.82,1425702.5340033525,953
1444,2460067.0547058824,17,41821139.93,5575.99,4949844.26,1484538.794576479,954
1445,2473445.300625,16,39575124.81,564333.37,4313059.04,1335813.605999397,955
1446,2411172.6071428573,21,50634624.75,46832.92,4827097.25,1364571.5180304225,955
1447,2157086.4663157896,19,40984642.86,342799.35,4883426.24,1482560.1010524076,956
1448,2514965.61,12,30179587.32,547474.98,4690873.21,1290859.990484034,956
1449,2905338.601333333,15,43580079.02,83927.93,4781481.77,1422525.7356107938,957
1450,2468404.11875,16,39494465.9,19017.05,4059849.15,1248099.5332979898,957
1451,2877762.232631579,19,54677482.42,590217.58,4868610.17,1565356.3709063749,957
1452,2107301.348181818,22,46360629.66,44092.28,4931436.56,1625996.1872123545,958
1453,2289201.980357143,28,64097655.45,81840.75,4921035.21,1541283.6996308332,958
1454,2232440.568,15,33486608.52,161604.62,4875263.41,1437691.1564535273,959
1455,3395995.944736842,19,64523922.95,1045177.76,4801539.24,1279857.5402128936,960
1456,2308342.2936363635,22,50783530.46,235702.92,4630746.19,1341199.9496749716,961
1457,1879649.4669565216,23,43231937.74,179235.81,4258611.55,1384442.3527158264,961
1458,2542931.187307692,26,66116210.87,228834.61,4884380.37,1508759.4601190106,961
1460,2200620.729375,16,35209931.67,166012.44,4390220.48,1381415.4204400051,963
1461,2366206.249,20,47324124.98,73038.37,4733075.06,1623614.0182910291,963
1462,1646894.538125,16,26350312.61,46353.52,4722649.36,1310471.4255572364,964
1463,2474384.8941666665,24,59385237.46,222871.03,4979342.08,1436412.7825385556,964
1465,3052055.7836842104,19,57989059.89,144864.22,4907005.92,1699470.8583602388,965
1467,2398366.439310345,29,69552626.74,27018.61,4927303.79,1519096.7182755056,966
1468,2449721.4858333333,24,58793315.66,46106.24,4992217.66,1423105.1625964348,966
1469,2923460.6872222223,18,52622292.370000005,371962.83,4944415.4,1613360.6920739762,967
1470,2405914.123181818,22,52930110.71,232645.04,4767960.57,1447066.2782763457,967
1471,2222138.693809524,21,46664912.57,448707.09,4462524.96,1230042.650943508,967
1472,2688568.651,20,53771373.02,46359.38,4797894.0,1476897.572187945,968
1473,2435688.9078947366,19,46278089.25,321240.39,4944447.55,1540234.2874281462,968
1475,1922586.105652174,23,44219480.43,5089.17,4691652.74,1611083.4031888826,969
1476,2876057.6389473686,19,54645095.14,63941.27,4972863.28,1310501.5722749042,970
1477,2420788.0829629637,27,65361278.24,203962.68,4866837.92,1378687.4793702285,970
1478,2231078.5604000003,25,55776964.010000005,179121.14,4591581.83,1338265.1733080065,971
1479,2475199.4987096773,31,76731184.46,26770.03,4638275.07,1522390.8116031408,971
1480,2106890.86,18,37924035.48,56044.01,4313465.87,1667568.7659032214,971
1481,2417804.632,20,48356092.64,469404.71,4166547.09,1122970.4444171428,972
1482,2077827.0075,16,33245232.12,162611.1,4862367.95,1518116.780463412,972
1483,2841711.322352941,17,48309092.48,405563.73,4935322.05,1434578.654501269,973
1485,2645828.715714286,14,37041602.02,59654.77,4992309.49,1900337.8604298995,975
1486,2543249.193103448,29,73754226.6,314428.41,4876154.66,1568609.568788709,976
1487,1987384.6905555555,18,35772924.43,403192.13,4551594.39,1282566.11690293,977
1489,2519947.4040909093,22,55438842.89,17471.47,4712935.68,1465258.5788354657,978
1490,2819880.515,14,39478327.21,429136.56,4667238.83,1407257.119216067,979
1491,1958043.086666667,18,35244775.56,248961.77,3813059.37,1238367.5405230457,980
1492,2125376.6862068963,29,61635923.9,39826.42,4914351.77,1559992.593084532,981
1493,2832067.8546153847,26,73633764.22,348133.52,4826918.3,1568796.129893475,982
1494,2414233.4769565216,23,55527369.97,185124.96,4940511.11,1331733.7329031688,983
1496,2490100.3786363634,22,54782208.33,319622.5,4840882.45,1410518.9899828825,985
1498,2283547.2738461536,26,59372229.12,344174.06,4629292.79,1188823.0751678937,986
1499,2684279.5455,20,53685590.91,52309.69,4726470.72,1333498.782304678,987
1500,2406660.7394444444,18,43319893.31,52048.01,4698893.3,1401240.145194932,988
1501,2485307.0488,25,62132676.22,148518.71,4938861.97,1561404.775518626,988
1502,1827912.9013333328,15,27418693.52,150116.1,2889924.56,911578.9548877322,989
1503,2572777.7275,20,51455554.55,73153.03,4715775.3,1391672.3554706164,990
1504,2751714.91,19,52282583.29,929676.44,4793993.81,1328376.7287194715,991
1505,2242611.1112,25,56065277.78,484738.9,4457372.58,1293985.6028021076,992
1506,2657262.9245454543,22,58459784.34,436610.89,4902785.42,1423120.0916771372,993
1508,2786833.8483333336,18,50163009.27,44893.97,4984231.13,1810994.295538844,995
1509,3031041.322608696,23,69713950.42,62857.18,4940798.23,1610954.3540816952,996
1510,2513904.723157895,19,47764189.74,961297.95,4524732.59,1076622.5635043397,996
1511,2709937.989090909,22,59618635.76,494647.38,4939587.93,1524020.110456213,997
1512,2319553.5570588238,17,39432410.47,123161.38,4974771.37,1318297.780785494,997
1513,2306397.7993103447,29,66885536.18,77161.68,4994414.78,1595364.024067827,998
1514,2586170.8054166664,24,62068099.33,382364.31,4696949.03,1410807.341471764,998
1515,2192277.137142857,14,30691879.92,350241.22,4878016.89,1383499.0931568283,999
1516,2405386.385555556,18,43296954.94,16600.66,4772762.85,1514621.1451523558,1000
